Record Length,Analog:10000
Sample Interval,5.000000E-04
Vertical Units,V,
Vertical Scale,+1.000000E-01
Vertical Offset,+6.666667E-03
Horizontal Units,s
Horizontal Scale,+5.000000E-01
Model,SDS814X HD
Serial Number,SDS08A0X807112
Software Version,3.8.12.1.1.3.8
Source,CH1
Second,Value
+2.3974197605E+00,+1.479167E-02
+2.3979197605E+00,-1.020833E-02
+2.3984197605E+00,-2.062500E-02
+2.3989197605E+00,-4.583334E-03
+2.3994197605E+00,+8.333334E-03
+2.3999197605E+00,+1.854167E-02
+2.4004197605E+00,+7.291667E-03
+2.4009197605E+00,-1.687500E-02
+2.4014197605E+00,-1.666667E-02
+2.4019197605E+00,+6.250000E-04
+2.4024197605E+00,+1.145833E-02
+2.4029197605E+00,+1.729167E-02
+2.4034197605E+00,-1.250000E-03
+2.4039197605E+00,-2.145833E-02
+2.4044197605E+00,-1.083333E-02
+2.4049197605E+00,+4.375000E-03
+2.4054197605E+00,+1.437500E-02
+2.4059197605E+00,+1.479167E-02
+2.4064197605E+00,-1.000000E-02
+2.4069197605E+00,-2.000000E-02
+2.4074197605E+00,-5.416667E-03
+2.4079197605E+00,+7.708333E-03
+2.4084197605E+00,+1.687500E-02
+2.4089197605E+00,+8.125001E-03
+2.4094197605E+00,-1.770833E-02
+2.4099197605E+00,-1.666667E-02
+2.4104197605E+00,-2.083333E-04
+2.4109197605E+00,+1.145833E-02
+2.4114197605E+00,+1.812500E-02
+2.4119197605E+00,-4.166667E-04
+2.4124197605E+00,-2.083333E-02
+2.4129197605E+00,-1.104167E-02
+2.4134197605E+00,+3.958333E-03
+2.4139197605E+00,+1.458333E-02
+2.4144197605E+00,+1.500000E-02
+2.4149197605E+00,-8.125001E-03
+2.4154197605E+00,-2.104167E-02
+2.4159197605E+00,-5.833333E-03
+2.4164197605E+00,+8.541667E-03
+2.4169197605E+00,+1.687500E-02
+2.4174197605E+00,+8.750000E-03
+2.4179197605E+00,-1.625000E-02
+2.4184197605E+00,-1.645833E-02
+2.4189197605E+00,-4.166667E-04
+2.4194197605E+00,+1.104167E-02
+2.4199197605E+00,+1.833333E-02
+2.4204197605E+00,-2.083333E-04
+2.4209197605E+00,-2.041667E-02
+2.4214197605E+00,-1.166667E-02
+2.4219197605E+00,+3.750000E-03
+2.4224197605E+00,+1.458333E-02
+2.4229197605E+00,+1.562500E-02
+2.4234197605E+00,-9.583334E-03
+2.4239197605E+00,-2.020833E-02
+2.4244197605E+00,-5.416667E-03
+2.4249197605E+00,+7.083334E-03
+2.4254197605E+00,+1.750000E-02
+2.4259197605E+00,+8.333334E-03
+2.4264197605E+00,-1.625000E-02
+2.4269197605E+00,-1.645833E-02
+2.4274197605E+00,-1.666667E-03
+2.4279197605E+00,+1.083333E-02
+2.4284197605E+00,+1.895833E-02
+2.4289197605E+00,+2.083333E-04
+2.4294197605E+00,-2.000000E-02
+2.4299197605E+00,-1.229167E-02
+2.4304197605E+00,+1.875000E-03
+2.4309197605E+00,+1.562500E-02
+2.4314197605E+00,+1.604167E-02
+2.4319197605E+00,-8.333334E-03
+2.4324197605E+00,-2.020833E-02
+2.4329197605E+00,-6.250000E-03
+2.4334197605E+00,+6.458334E-03
+2.4339197605E+00,+1.812500E-02
+2.4344197605E+00,+9.166667E-03
+2.4349197605E+00,-1.604167E-02
+2.4354197605E+00,-1.645833E-02
+2.4359197605E+00,-2.291667E-03
+2.4364197605E+00,+1.020833E-02
+2.4369197605E+00,+1.875000E-02
+2.4374197605E+00,+2.083333E-04
+2.4379197605E+00,-2.020833E-02
+2.4384197605E+00,-1.208333E-02
+2.4389197605E+00,+2.083333E-03
+2.4394197605E+00,+1.458333E-02
+2.4399197605E+00,+1.604167E-02
+2.4404197605E+00,-8.333334E-03
+2.4409197605E+00,-1.979167E-02
+2.4414197605E+00,-7.291667E-03
+2.4419197605E+00,+5.625000E-03
+2.4424197605E+00,+1.812500E-02
+2.4429197605E+00,+9.791667E-03
+2.4434197605E+00,-1.541667E-02
+2.4439197605E+00,-1.708333E-02
+2.4444197605E+00,-2.916667E-03
+2.4449197605E+00,+1.041667E-02
+2.4454197605E+00,+1.958333E-02
+2.4459197605E+00,+1.041667E-03
+2.4464197605E+00,-1.895833E-02
+2.4469197605E+00,-1.208333E-02
+2.4474197605E+00,+1.041667E-03
+2.4479197605E+00,+1.520833E-02
+2.4484197605E+00,+1.625000E-02
+2.4489197605E+00,-7.708333E-03
+2.4494197605E+00,-2.062500E-02
+2.4499197605E+00,-7.708333E-03
+2.4504197605E+00,+5.208333E-03
+2.4509197605E+00,+1.854167E-02
+2.4514197605E+00,+1.020833E-02
+2.4519197605E+00,-1.520833E-02
+2.4524197605E+00,-1.604167E-02
+2.4529197605E+00,-3.541667E-03
+2.4534197605E+00,+1.000000E-02
+2.4539197605E+00,+1.937500E-02
+2.4544197605E+00,+1.458333E-03
+2.4549197605E+00,-1.916667E-02
+2.4554197605E+00,-1.250000E-02
+2.4559197605E+00,+4.166667E-04
+2.4564197605E+00,+1.437500E-02
+2.4569197605E+00,+1.666667E-02
+2.4574197605E+00,-7.916667E-03
+2.4579197605E+00,-1.895833E-02
+2.4584197605E+00,-7.708333E-03
+2.4589197605E+00,+5.416667E-03
+2.4594197605E+00,+1.854167E-02
+2.4599197605E+00,+9.791667E-03
+2.4604197605E+00,-1.375000E-02
+2.4609197605E+00,-1.666667E-02
+2.4614197605E+00,-3.750000E-03
+2.4619197605E+00,+9.166667E-03
+2.4624197605E+00,+2.000000E-02
+2.4629197605E+00,+1.458333E-03
+2.4634197605E+00,-1.875000E-02
+2.4639197605E+00,-1.208333E-02
+2.4644197605E+00,+1.041667E-03
+2.4649197605E+00,+1.520833E-02
+2.4654197605E+00,+1.708333E-02
+2.4659197605E+00,-6.666667E-03
+2.4664197605E+00,-1.916667E-02
+2.4669197605E+00,-8.750000E-03
+2.4674197605E+00,+5.208333E-03
+2.4679197605E+00,+1.812500E-02
+2.4684197605E+00,+1.104167E-02
+2.4689197605E+00,-1.354167E-02
+2.4694197605E+00,-1.708333E-02
+2.4699197605E+00,-4.166667E-03
+2.4704197605E+00,+9.583334E-03
+2.4709197605E+00,+1.937500E-02
+2.4714197605E+00,+2.083333E-03
+2.4719197605E+00,-1.770833E-02
+2.4724197605E+00,-1.250000E-02
+2.4729197605E+00,-6.250000E-04
+2.4734197605E+00,+1.479167E-02
+2.4739197605E+00,+1.729167E-02
+2.4744197605E+00,-6.458334E-03
+2.4749197605E+00,-1.812500E-02
+2.4754197605E+00,-8.125001E-03
+2.4759197605E+00,+4.583334E-03
+2.4764197605E+00,+1.833333E-02
+2.4769197605E+00,+1.125000E-02
+2.4774197605E+00,-1.375000E-02
+2.4779197605E+00,-1.750000E-02
+2.4784197605E+00,-4.791667E-03
+2.4789197605E+00,+9.375000E-03
+2.4794197605E+00,+2.041667E-02
+2.4799197605E+00,+2.500000E-03
+2.4804197605E+00,-1.791667E-02
+2.4809197605E+00,-1.250000E-02
+2.4814197605E+00,-1.250000E-03
+2.4819197605E+00,+1.458333E-02
+2.4824197605E+00,+1.770833E-02
+2.4829197605E+00,-6.458334E-03
+2.4834197605E+00,-1.770833E-02
+2.4839197605E+00,-8.958333E-03
+2.4844197605E+00,+3.750000E-03
+2.4849197605E+00,+1.875000E-02
+2.4854197605E+00,+1.041667E-02
+2.4859197605E+00,-1.291667E-02
+2.4864197605E+00,-1.604167E-02
+2.4869197605E+00,-4.791667E-03
+2.4874197605E+00,+8.750000E-03
+2.4879197605E+00,+2.062500E-02
+2.4884197605E+00,+2.708333E-03
+2.4889197605E+00,-1.708333E-02
+2.4894197605E+00,-1.333333E-02
+2.4899197605E+00,-8.333334E-04
+2.4904197605E+00,+1.458333E-02
+2.4909197605E+00,+1.812500E-02
+2.4914197605E+00,-5.833333E-03
+2.4919197605E+00,-1.791667E-02
+2.4924197605E+00,-1.000000E-02
+2.4929197605E+00,+3.333333E-03
+2.4934197605E+00,+1.916667E-02
+2.4939197605E+00,+1.083333E-02
+2.4944197605E+00,-1.291667E-02
+2.4949197605E+00,-1.687500E-02
+2.4954197605E+00,-6.041667E-03
+2.4959197605E+00,+8.333334E-03
+2.4964197605E+00,+2.000000E-02
+2.4969197605E+00,+2.916667E-03
+2.4974197605E+00,-1.666667E-02
+2.4979197605E+00,-1.354167E-02
+2.4984197605E+00,-1.041667E-03
+2.4989197605E+00,+1.437500E-02
+2.4994197605E+00,+1.812500E-02
+2.4999197605E+00,-5.625000E-03
+2.5004197605E+00,-1.770833E-02
+2.5009197605E+00,-1.020833E-02
+2.5014197605E+00,+2.500000E-03
+2.5019197605E+00,+1.854167E-02
+2.5024197605E+00,+1.145833E-02
+2.5029197605E+00,-1.104167E-02
+2.5034197605E+00,-1.666667E-02
+2.5039197605E+00,-5.625000E-03
+2.5044197605E+00,+8.333334E-03
+2.5049197605E+00,+1.979167E-02
+2.5054197605E+00,+3.750000E-03
+2.5059197605E+00,-1.583333E-02
+2.5064197605E+00,-1.375000E-02
+2.5069197605E+00,-2.083333E-03
+2.5074197605E+00,+1.437500E-02
+2.5079197605E+00,+1.812500E-02
+2.5084197605E+00,-4.791667E-03
+2.5089197605E+00,-1.687500E-02
+2.5094197605E+00,-1.062500E-02
+2.5099197605E+00,+2.500000E-03
+2.5104197605E+00,+1.833333E-02
+2.5109197605E+00,+1.250000E-02
+2.5114197605E+00,-1.125000E-02
+2.5119197605E+00,-1.541667E-02
+2.5124197605E+00,-7.083334E-03
+2.5129197605E+00,+8.333334E-03
+2.5134197605E+00,+2.020833E-02
+2.5139197605E+00,+4.375000E-03
+2.5144197605E+00,-1.520833E-02
+2.5149197605E+00,-1.437500E-02
+2.5154197605E+00,-2.708333E-03
+2.5159197605E+00,+1.354167E-02
+2.5164197605E+00,+1.770833E-02
+2.5169197605E+00,-4.791667E-03
+2.5174197605E+00,-1.625000E-02
+2.5179197605E+00,-1.145833E-02
+2.5184197605E+00,+2.291667E-03
+2.5189197605E+00,+1.791667E-02
+2.5194197605E+00,+1.229167E-02
+2.5199197605E+00,-1.020833E-02
+2.5204197605E+00,-1.645833E-02
+2.5209197605E+00,-8.125001E-03
+2.5214197605E+00,+7.916667E-03
+2.5219197605E+00,+1.979167E-02
+2.5224197605E+00,+4.375000E-03
+2.5229197605E+00,-1.437500E-02
+2.5234197605E+00,-1.437500E-02
+2.5239197605E+00,-3.333333E-03
+2.5244197605E+00,+1.354167E-02
+2.5249197605E+00,+1.770833E-02
+2.5254197605E+00,-3.750000E-03
+2.5259197605E+00,-1.645833E-02
+2.5264197605E+00,-1.187500E-02
+2.5269197605E+00,+1.666667E-03
+2.5274197605E+00,+1.791667E-02
+2.5279197605E+00,+1.270833E-02
+2.5284197605E+00,-1.062500E-02
+2.5289197605E+00,-1.666667E-02
+2.5294197605E+00,-7.708333E-03
+2.5299197605E+00,+7.291667E-03
+2.5304197605E+00,+1.958333E-02
+2.5309197605E+00,+4.375000E-03
+2.5314197605E+00,-1.395833E-02
+2.5319197605E+00,-1.458333E-02
+2.5324197605E+00,-3.541667E-03
+2.5329197605E+00,+1.375000E-02
+2.5334197605E+00,+1.791667E-02
+2.5339197605E+00,-2.916667E-03
+2.5344197605E+00,-1.583333E-02
+2.5349197605E+00,-1.145833E-02
+2.5354197605E+00,+2.083333E-03
+2.5359197605E+00,+1.687500E-02
+2.5364197605E+00,+1.208333E-02
+2.5369197605E+00,-9.583334E-03
+2.5374197605E+00,-1.541667E-02
+2.5379197605E+00,-8.958333E-03
+2.5384197605E+00,+7.083334E-03
+2.5389197605E+00,+1.937500E-02
+2.5394197605E+00,+5.000000E-03
+2.5399197605E+00,-1.333333E-02
+2.5404197605E+00,-1.520833E-02
+2.5409197605E+00,-3.958333E-03
+2.5414197605E+00,+1.333333E-02
+2.5419197605E+00,+1.687500E-02
+2.5424197605E+00,-3.333333E-03
+2.5429197605E+00,-1.520833E-02
+2.5434197605E+00,-1.312500E-02
+2.5439197605E+00,+1.250000E-03
+2.5444197605E+00,+1.770833E-02
+2.5449197605E+00,+1.312500E-02
+2.5454197605E+00,-8.541667E-03
+2.5459197605E+00,-1.604167E-02
+2.5464197605E+00,-9.583334E-03
+2.5469197605E+00,+6.875000E-03
+2.5474197605E+00,+1.895833E-02
+2.5479197605E+00,+5.208333E-03
+2.5484197605E+00,-1.250000E-02
+2.5489197605E+00,-1.562500E-02
+2.5494197605E+00,-4.791667E-03
+2.5499197605E+00,+1.229167E-02
+2.5504197605E+00,+1.770833E-02
+2.5509197605E+00,-1.666667E-03
+2.5514197605E+00,-1.500000E-02
+2.5519197605E+00,-1.312500E-02
+2.5524197605E+00,+4.166667E-04
+2.5529197605E+00,+1.708333E-02
+2.5534197605E+00,+1.250000E-02
+2.5539197605E+00,-8.125001E-03
+2.5544197605E+00,-1.604167E-02
+2.5549197605E+00,-9.375000E-03
+2.5554197605E+00,+6.041667E-03
+2.5559197605E+00,+1.854167E-02
+2.5564197605E+00,+5.833333E-03
+2.5569197605E+00,-1.166667E-02
+2.5574197605E+00,-1.500000E-02
+2.5579197605E+00,-5.208333E-03
+2.5584197605E+00,+1.270833E-02
+2.5589197605E+00,+1.750000E-02
+2.5594197605E+00,-1.666667E-03
+2.5599197605E+00,-1.479167E-02
+2.5604197605E+00,-1.312500E-02
+2.5609197605E+00,+4.166667E-04
+2.5614197605E+00,+1.645833E-02
+2.5619197605E+00,+1.333333E-02
+2.5624197605E+00,-7.708333E-03
+2.5629197605E+00,-1.520833E-02
+2.5634197605E+00,-1.000000E-02
+2.5639197605E+00,+7.083334E-03
+2.5644197605E+00,+1.875000E-02
+2.5649197605E+00,+6.666667E-03
+2.5654197605E+00,-1.187500E-02
+2.5659197605E+00,-1.520833E-02
+2.5664197605E+00,-5.000000E-03
+2.5669197605E+00,+1.229167E-02
+2.5674197605E+00,+1.833333E-02
+2.5679197605E+00,-6.250000E-04
+2.5684197605E+00,-1.437500E-02
+2.5689197605E+00,-1.375000E-02
+2.5694197605E+00,+0.000000E+00
+2.5699197605E+00,+1.666667E-02
+2.5704197605E+00,+1.354167E-02
+2.5709197605E+00,-6.875000E-03
+2.5714197605E+00,-1.541667E-02
+2.5719197605E+00,-1.104167E-02
+2.5724197605E+00,+5.625000E-03
+2.5729197605E+00,+1.833333E-02
+2.5734197605E+00,+6.875000E-03
+2.5739197605E+00,-1.145833E-02
+2.5744197605E+00,-1.520833E-02
+2.5749197605E+00,-5.833333E-03
+2.5754197605E+00,+1.208333E-02
+2.5759197605E+00,+1.687500E-02
+2.5764197605E+00,+2.083333E-04
+2.5769197605E+00,-1.395833E-02
+2.5774197605E+00,-1.354167E-02
+2.5779197605E+00,-2.083333E-04
+2.5784197605E+00,+1.520833E-02
+2.5789197605E+00,+1.375000E-02
+2.5794197605E+00,-5.416667E-03
+2.5799197605E+00,-1.562500E-02
+2.5804197605E+00,-1.083333E-02
+2.5809197605E+00,+5.833333E-03
+2.5814197605E+00,+1.854167E-02
+2.5819197605E+00,+7.083334E-03
+2.5824197605E+00,-1.083333E-02
+2.5829197605E+00,-1.562500E-02
+2.5834197605E+00,-6.458334E-03
+2.5839197605E+00,+1.187500E-02
+2.5844197605E+00,+1.645833E-02
+2.5849197605E+00,+2.083333E-04
+2.5854197605E+00,-1.291667E-02
+2.5859197605E+00,-1.375000E-02
+2.5864197605E+00,+0.000000E+00
+2.5869197605E+00,+1.520833E-02
+2.5874197605E+00,+1.333333E-02
+2.5879197605E+00,-5.000000E-03
+2.5884197605E+00,-1.604167E-02
+2.5889197605E+00,-1.041667E-02
+2.5894197605E+00,+5.000000E-03
+2.5899197605E+00,+1.791667E-02
+2.5904197605E+00,+7.708333E-03
+2.5909197605E+00,-1.041667E-02
+2.5914197605E+00,-1.541667E-02
+2.5919197605E+00,-6.875000E-03
+2.5924197605E+00,+1.083333E-02
+2.5929197605E+00,+1.687500E-02
+2.5934197605E+00,+1.666667E-03
+2.5939197605E+00,-1.333333E-02
+2.5944197605E+00,-1.437500E-02
+2.5949197605E+00,-1.250000E-03
+2.5954197605E+00,+1.500000E-02
+2.5959197605E+00,+1.312500E-02
+2.5964197605E+00,-4.375000E-03
+2.5969197605E+00,-1.541667E-02
+2.5974197605E+00,-1.187500E-02
+2.5979197605E+00,+4.583334E-03
+2.5984197605E+00,+1.770833E-02
+2.5989197605E+00,+8.125001E-03
+2.5994197605E+00,-9.583334E-03
+2.5999197605E+00,-1.645833E-02
+2.6004197605E+00,-7.291667E-03
+2.6009197605E+00,+1.104167E-02
+2.6014197605E+00,+1.687500E-02
+2.6019197605E+00,+1.458333E-03
+2.6024197605E+00,-1.229167E-02
+2.6029197605E+00,-1.458333E-02
+2.6034197605E+00,-1.250000E-03
+2.6039197605E+00,+1.583333E-02
+2.6044197605E+00,+1.333333E-02
+2.6049197605E+00,-3.958333E-03
+2.6054197605E+00,-1.479167E-02
+2.6059197605E+00,-1.125000E-02
+2.6064197605E+00,+5.000000E-03
+2.6069197605E+00,+1.812500E-02
+2.6074197605E+00,+8.125001E-03
+2.6079197605E+00,-8.333334E-03
+2.6084197605E+00,-1.479167E-02
+2.6089197605E+00,-7.291667E-03
+2.6094197605E+00,+1.062500E-02
+2.6099197605E+00,+1.666667E-02
+2.6104197605E+00,+1.875000E-03
+2.6109197605E+00,-1.229167E-02
+2.6114197605E+00,-1.416667E-02
+2.6119197605E+00,-1.041667E-03
+2.6124197605E+00,+1.437500E-02
+2.6129197605E+00,+1.375000E-02
+2.6134197605E+00,-3.541667E-03
+2.6139197605E+00,-1.479167E-02
+2.6144197605E+00,-1.208333E-02
+2.6149197605E+00,+4.375000E-03
+2.6154197605E+00,+1.666667E-02
+2.6159197605E+00,+7.708333E-03
+2.6164197605E+00,-7.916667E-03
+2.6169197605E+00,-1.583333E-02
+2.6174197605E+00,-7.083334E-03
+2.6179197605E+00,+9.375000E-03
+2.6184197605E+00,+1.520833E-02
+2.6189197605E+00,+2.708333E-03
+2.6194197605E+00,-1.291667E-02
+2.6199197605E+00,-1.458333E-02
+2.6204197605E+00,-2.083333E-03
+2.6209197605E+00,+1.375000E-02
+2.6214197605E+00,+1.312500E-02
+2.6219197605E+00,-2.500000E-03
+2.6224197605E+00,-1.437500E-02
+2.6229197605E+00,-1.145833E-02
+2.6234197605E+00,+3.958333E-03
+2.6239197605E+00,+1.687500E-02
+2.6244197605E+00,+8.958333E-03
+2.6249197605E+00,-6.666667E-03
+2.6254197605E+00,-1.583333E-02
+2.6259197605E+00,-7.916667E-03
+2.6264197605E+00,+9.375000E-03
+2.6269197605E+00,+1.583333E-02
+2.6274197605E+00,+3.333333E-03
+2.6279197605E+00,-1.145833E-02
+2.6284197605E+00,-1.520833E-02
+2.6289197605E+00,-2.291667E-03
+2.6294197605E+00,+1.333333E-02
+2.6299197605E+00,+1.312500E-02
+2.6304197605E+00,-2.083333E-03
+2.6309197605E+00,-1.458333E-02
+2.6314197605E+00,-1.250000E-02
+2.6319197605E+00,+2.916667E-03
+2.6324197605E+00,+1.645833E-02
+2.6329197605E+00,+9.375000E-03
+2.6334197605E+00,-7.291667E-03
+2.6339197605E+00,-1.583333E-02
+2.6344197605E+00,-8.541667E-03
+2.6349197605E+00,+7.916667E-03
+2.6354197605E+00,+1.604167E-02
+2.6359197605E+00,+4.166667E-03
+2.6364197605E+00,-1.083333E-02
+2.6369197605E+00,-1.479167E-02
+2.6374197605E+00,-2.500000E-03
+2.6379197605E+00,+1.312500E-02
+2.6384197605E+00,+1.375000E-02
+2.6389197605E+00,-1.875000E-03
+2.6394197605E+00,-1.458333E-02
+2.6399197605E+00,-1.166667E-02
+2.6404197605E+00,+3.541667E-03
+2.6409197605E+00,+1.562500E-02
+2.6414197605E+00,+1.000000E-02
+2.6419197605E+00,-6.250000E-03
+2.6424197605E+00,-1.583333E-02
+2.6429197605E+00,-8.333334E-03
+2.6434197605E+00,+9.166667E-03
+2.6439197605E+00,+1.541667E-02
+2.6444197605E+00,+4.583334E-03
+2.6449197605E+00,-1.062500E-02
+2.6454197605E+00,-1.500000E-02
+2.6459197605E+00,-2.083333E-03
+2.6464197605E+00,+1.270833E-02
+2.6469197605E+00,+1.312500E-02
+2.6474197605E+00,-4.166667E-04
+2.6479197605E+00,-1.437500E-02
+2.6484197605E+00,-1.270833E-02
+2.6489197605E+00,+2.500000E-03
+2.6494197605E+00,+1.520833E-02
+2.6499197605E+00,+1.000000E-02
+2.6504197605E+00,-5.833333E-03
+2.6509197605E+00,-1.500000E-02
+2.6514197605E+00,-8.541667E-03
+2.6519197605E+00,+7.708333E-03
+2.6524197605E+00,+1.520833E-02
+2.6529197605E+00,+5.208333E-03
+2.6534197605E+00,-1.104167E-02
+2.6539197605E+00,-1.479167E-02
+2.6544197605E+00,-4.166667E-03
+2.6549197605E+00,+1.229167E-02
+2.6554197605E+00,+1.312500E-02
+2.6559197605E+00,-2.083333E-04
+2.6564197605E+00,-1.375000E-02
+2.6569197605E+00,-1.250000E-02
+2.6574197605E+00,+2.083333E-03
+2.6579197605E+00,+1.437500E-02
+2.6584197605E+00,+9.791667E-03
+2.6589197605E+00,-5.000000E-03
+2.6594197605E+00,-1.562500E-02
+2.6599197605E+00,-7.916667E-03
+2.6604197605E+00,+7.916667E-03
+2.6609197605E+00,+1.395833E-02
+2.6614197605E+00,+5.625000E-03
+2.6619197605E+00,-1.041667E-02
+2.6624197605E+00,-1.500000E-02
+2.6629197605E+00,-3.333333E-03
+2.6634197605E+00,+1.187500E-02
+2.6639197605E+00,+1.375000E-02
+2.6644197605E+00,-2.083333E-04
+2.6649197605E+00,-1.333333E-02
+2.6654197605E+00,-1.270833E-02
+2.6659197605E+00,+2.291667E-03
+2.6664197605E+00,+1.375000E-02
+2.6669197605E+00,+1.000000E-02
+2.6674197605E+00,-4.791667E-03
+2.6679197605E+00,-1.541667E-02
+2.6684197605E+00,-8.958333E-03
+2.6689197605E+00,+7.708333E-03
+2.6694197605E+00,+1.437500E-02
+2.6699197605E+00,+5.833333E-03
+2.6704197605E+00,-9.791667E-03
+2.6709197605E+00,-1.541667E-02
+2.6714197605E+00,-2.708333E-03
+2.6719197605E+00,+1.187500E-02
+2.6724197605E+00,+1.312500E-02
+2.6729197605E+00,+1.041667E-03
+2.6734197605E+00,-1.291667E-02
+2.6739197605E+00,-1.208333E-02
+2.6744197605E+00,+2.500000E-03
+2.6749197605E+00,+1.416667E-02
+2.6754197605E+00,+1.041667E-02
+2.6759197605E+00,-4.791667E-03
+2.6764197605E+00,-1.583333E-02
+2.6769197605E+00,-8.125001E-03
+2.6774197605E+00,+7.083334E-03
+2.6779197605E+00,+1.437500E-02
+2.6784197605E+00,+6.041667E-03
+2.6789197605E+00,-9.166667E-03
+2.6794197605E+00,-1.500000E-02
+2.6799197605E+00,-3.750000E-03
+2.6804197605E+00,+1.062500E-02
+2.6809197605E+00,+1.354167E-02
+2.6814197605E+00,+1.458333E-03
+2.6819197605E+00,-1.312500E-02
+2.6824197605E+00,-1.291667E-02
+2.6829197605E+00,+1.458333E-03
+2.6834197605E+00,+1.291667E-02
+2.6839197605E+00,+1.125000E-02
+2.6844197605E+00,-3.958333E-03
+2.6849197605E+00,-1.520833E-02
+2.6854197605E+00,-8.958333E-03
+2.6859197605E+00,+5.416667E-03
+2.6864197605E+00,+1.354167E-02
+2.6869197605E+00,+6.458334E-03
+2.6874197605E+00,-9.375000E-03
+2.6879197605E+00,-1.500000E-02
+2.6884197605E+00,-3.750000E-03
+2.6889197605E+00,+1.000000E-02
+2.6894197605E+00,+1.375000E-02
+2.6899197605E+00,+1.458333E-03
+2.6904197605E+00,-1.270833E-02
+2.6909197605E+00,-1.250000E-02
+2.6914197605E+00,+1.041667E-03
+2.6919197605E+00,+1.229167E-02
+2.6924197605E+00,+1.062500E-02
+2.6929197605E+00,-3.958333E-03
+2.6934197605E+00,-1.500000E-02
+2.6939197605E+00,-7.916667E-03
+2.6944197605E+00,+6.458334E-03
+2.6949197605E+00,+1.416667E-02
+2.6954197605E+00,+7.083334E-03
+2.6959197605E+00,-8.333334E-03
+2.6964197605E+00,-1.458333E-02
+2.6969197605E+00,-4.791667E-03
+2.6974197605E+00,+9.583334E-03
+2.6979197605E+00,+1.354167E-02
+2.6984197605E+00,+2.291667E-03
+2.6989197605E+00,-1.291667E-02
+2.6994197605E+00,-1.354167E-02
+2.6999197605E+00,+4.166667E-04
+2.7004197605E+00,+1.250000E-02
+2.7009197605E+00,+1.104167E-02
+2.7014197605E+00,-2.916667E-03
+2.7019197605E+00,-1.500000E-02
+2.7024197605E+00,-8.750000E-03
+2.7029197605E+00,+5.000000E-03
+2.7034197605E+00,+1.354167E-02
+2.7039197605E+00,+6.875000E-03
+2.7044197605E+00,-8.333334E-03
+2.7049197605E+00,-1.479167E-02
+2.7054197605E+00,-5.000000E-03
+2.7059197605E+00,+8.541667E-03
+2.7064197605E+00,+1.229167E-02
+2.7069197605E+00,+2.083333E-03
+2.7074197605E+00,-1.229167E-02
+2.7079197605E+00,-1.291667E-02
+2.7084197605E+00,+1.041667E-03
+2.7089197605E+00,+1.125000E-02
+2.7094197605E+00,+1.020833E-02
+2.7099197605E+00,-2.916667E-03
+2.7104197605E+00,-1.479167E-02
+2.7109197605E+00,-8.750000E-03
+2.7114197605E+00,+4.166667E-03
+2.7119197605E+00,+1.375000E-02
+2.7124197605E+00,+7.916667E-03
+2.7129197605E+00,-8.125001E-03
+2.7134197605E+00,-1.520833E-02
+2.7139197605E+00,-4.166667E-03
+2.7144197605E+00,+8.333334E-03
+2.7149197605E+00,+1.354167E-02
+2.7154197605E+00,+2.708333E-03
+2.7159197605E+00,-1.208333E-02
+2.7164197605E+00,-1.208333E-02
+2.7169197605E+00,+2.083333E-04
+2.7174197605E+00,+1.104167E-02
+2.7179197605E+00,+1.083333E-02
+2.7184197605E+00,-2.916667E-03
+2.7189197605E+00,-1.395833E-02
+2.7194197605E+00,-8.750000E-03
+2.7199197605E+00,+4.791667E-03
+2.7204197605E+00,+1.312500E-02
+2.7209197605E+00,+7.083334E-03
+2.7214197605E+00,-8.541667E-03
+2.7219197605E+00,-1.416667E-02
+2.7224197605E+00,-5.000000E-03
+2.7229197605E+00,+8.125001E-03
+2.7234197605E+00,+1.187500E-02
+2.7239197605E+00,+3.750000E-03
+2.7244197605E+00,-1.166667E-02
+2.7249197605E+00,-1.250000E-02
+2.7254197605E+00,+2.083333E-04
+2.7259197605E+00,+1.208333E-02
+2.7264197605E+00,+1.104167E-02
+2.7269197605E+00,-2.291667E-03
+2.7274197605E+00,-1.375000E-02
+2.7279197605E+00,-8.750000E-03
+2.7284197605E+00,+4.583334E-03
+2.7289197605E+00,+1.208333E-02
+2.7294197605E+00,+7.500000E-03
+2.7299197605E+00,-6.875000E-03
+2.7304197605E+00,-1.395833E-02
+2.7309197605E+00,-4.583334E-03
+2.7314197605E+00,+8.125001E-03
+2.7319197605E+00,+1.229167E-02
+2.7324197605E+00,+3.125000E-03
+2.7329197605E+00,-1.166667E-02
+2.7334197605E+00,-1.187500E-02
+2.7339197605E+00,+2.083333E-04
+2.7344197605E+00,+1.083333E-02
+2.7349197605E+00,+1.208333E-02
+2.7354197605E+00,-2.083333E-03
+2.7359197605E+00,-1.416667E-02
+2.7364197605E+00,-9.791667E-03
+2.7369197605E+00,+4.166667E-03
+2.7374197605E+00,+1.333333E-02
+2.7379197605E+00,+7.708333E-03
+2.7384197605E+00,-6.250000E-03
+2.7389197605E+00,-1.333333E-02
+2.7394197605E+00,-4.791667E-03
+2.7399197605E+00,+7.708333E-03
+2.7404197605E+00,+1.354167E-02
+2.7409197605E+00,+3.333333E-03
+2.7414197605E+00,-1.125000E-02
+2.7419197605E+00,-1.187500E-02
+2.7424197605E+00,-4.166667E-04
+2.7429197605E+00,+1.041667E-02
